"Imbalance settlement period (CET/CEST)","+ Imbalance Price [EUR/MWh] - IPA|DK2","+ Scarcity [EUR/MWh] - IPA|DK2","+ Incentive [EUR/MWh] - IPA|DK2","+ Financial Neutrality [EUR/MWh] - IPA|DK2","- Imbalance Price [EUR/MWh] - IPA|DK2","- Scarcity [EUR/MWh] - IPA|DK2","- Incentive [EUR/MWh] - IPA|DK2","- Financial Neutrality [EUR/MWh] - IPA|DK2","Currency","Status","Total Imbalance [MWh] - IPA|DK2","Difference","Situation","Status"
"15.06.2025 22:15 - 15.06.2025 22:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"15.06.2025 22:30 - 15.06.2025 22:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"15.06.2025 22:45 - 15.06.2025 23:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"15.06.2025 23:00 - 15.06.2025 23:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"15.06.2025 23:15 - 15.06.2025 23:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"15.06.2025 23:30 - 15.06.2025 23:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"15.06.2025 23:45 - 16.06.2025 00:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 00:00 - 16.06.2025 00:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 00:15 - 16.06.2025 00:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 00:30 - 16.06.2025 00:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 00:45 - 16.06.2025 01:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 01:00 - 16.06.2025 01:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 01:15 - 16.06.2025 01:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 01:30 - 16.06.2025 01:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 01:45 - 16.06.2025 02:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 02:00 - 16.06.2025 02:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 02:15 - 16.06.2025 02:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 02:30 - 16.06.2025 02:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 02:45 - 16.06.2025 03:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 03:00 - 16.06.2025 03:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 03:15 - 16.06.2025 03:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 03:30 - 16.06.2025 03:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 03:45 - 16.06.2025 04:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 04:00 - 16.06.2025 04:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 04:15 - 16.06.2025 04:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 04:30 - 16.06.2025 04:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 04:45 - 16.06.2025 05:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 05:00 - 16.06.2025 05:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 05:15 - 16.06.2025 05:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 05:30 - 16.06.2025 05:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 05:45 - 16.06.2025 06:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 06:00 - 16.06.2025 06:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 06:15 - 16.06.2025 06:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 06:30 - 16.06.2025 06:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 06:45 - 16.06.2025 07:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 07:00 - 16.06.2025 07:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 07:15 - 16.06.2025 07:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 07:30 - 16.06.2025 07:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 07:45 - 16.06.2025 08:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 08:00 - 16.06.2025 08:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 08:15 - 16.06.2025 08:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 08:30 - 16.06.2025 08:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 08:45 - 16.06.2025 09:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 09:00 - 16.06.2025 09:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 09:15 - 16.06.2025 09:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 09:30 - 16.06.2025 09:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 09:45 - 16.06.2025 10:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 10:00 - 16.06.2025 10:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 10:15 - 16.06.2025 10:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 10:30 - 16.06.2025 10:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 10:45 - 16.06.2025 11:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 11:00 - 16.06.2025 11:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 11:15 - 16.06.2025 11:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 11:30 - 16.06.2025 11:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 11:45 - 16.06.2025 12:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 12:00 - 16.06.2025 12:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 12:15 - 16.06.2025 12:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 12:30 - 16.06.2025 12:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 12:45 - 16.06.2025 13:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 13:00 - 16.06.2025 13:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 13:15 - 16.06.2025 13:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 13:30 - 16.06.2025 13:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 13:45 - 16.06.2025 14:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 14:00 - 16.06.2025 14:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 14:15 - 16.06.2025 14:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 14:30 - 16.06.2025 14:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 14:45 - 16.06.2025 15:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 15:00 - 16.06.2025 15:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 15:15 - 16.06.2025 15:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 15:30 - 16.06.2025 15:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 15:45 - 16.06.2025 16:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 16:00 - 16.06.2025 16:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 16:15 - 16.06.2025 16:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 16:30 - 16.06.2025 16:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 16:45 - 16.06.2025 17:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 17:00 - 16.06.2025 17:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 17:15 - 16.06.2025 17:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 17:30 - 16.06.2025 17:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 17:45 - 16.06.2025 18:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 18:00 - 16.06.2025 18:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 18:15 - 16.06.2025 18:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 18:30 - 16.06.2025 18:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 18:45 - 16.06.2025 19:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 19:00 - 16.06.2025 19:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 19:15 - 16.06.2025 19:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 19:30 - 16.06.2025 19:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 19:45 - 16.06.2025 20:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 20:00 - 16.06.2025 20:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 20:15 - 16.06.2025 20:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 20:30 - 16.06.2025 20:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 20:45 - 16.06.2025 21:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 21:00 - 16.06.2025 21:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 21:15 - 16.06.2025 21:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 21:30 - 16.06.2025 21:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 21:45 - 16.06.2025 22:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 22:00 - 16.06.2025 22:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 22:15 - 16.06.2025 22:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 22:30 - 16.06.2025 22:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 22:45 - 16.06.2025 23:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 23:00 - 16.06.2025 23:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 23:15 - 16.06.2025 23:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 23:30 - 16.06.2025 23:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"16.06.2025 23:45 - 17.06.2025 00:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 00:00 - 17.06.2025 00:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 00:15 - 17.06.2025 00:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 00:30 - 17.06.2025 00:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 00:45 - 17.06.2025 01:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 01:00 - 17.06.2025 01:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 01:15 - 17.06.2025 01:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 01:30 - 17.06.2025 01:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 01:45 - 17.06.2025 02:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 02:00 - 17.06.2025 02:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 02:15 - 17.06.2025 02:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 02:30 - 17.06.2025 02:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 02:45 - 17.06.2025 03:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 03:00 - 17.06.2025 03:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 03:15 - 17.06.2025 03:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 03:30 - 17.06.2025 03:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 03:45 - 17.06.2025 04:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 04:00 - 17.06.2025 04:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 04:15 - 17.06.2025 04:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 04:30 - 17.06.2025 04:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 04:45 - 17.06.2025 05:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 05:00 - 17.06.2025 05:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 05:15 - 17.06.2025 05:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 05:30 - 17.06.2025 05:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 05:45 - 17.06.2025 06:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 06:00 - 17.06.2025 06:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 06:15 - 17.06.2025 06:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 06:30 - 17.06.2025 06:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 06:45 - 17.06.2025 07:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 07:00 - 17.06.2025 07:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 07:15 - 17.06.2025 07:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 07:30 - 17.06.2025 07:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 07:45 - 17.06.2025 08:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 08:00 - 17.06.2025 08:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 08:15 - 17.06.2025 08:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 08:30 - 17.06.2025 08:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 08:45 - 17.06.2025 09:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 09:00 - 17.06.2025 09:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 09:15 - 17.06.2025 09:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 09:30 - 17.06.2025 09:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 09:45 - 17.06.2025 10:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 10:00 - 17.06.2025 10:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 10:15 - 17.06.2025 10:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 10:30 - 17.06.2025 10:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 10:45 - 17.06.2025 11:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 11:00 - 17.06.2025 11:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 11:15 - 17.06.2025 11:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 11:30 - 17.06.2025 11:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 11:45 - 17.06.2025 12:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 12:00 - 17.06.2025 12:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 12:15 - 17.06.2025 12:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 12:30 - 17.06.2025 12:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 12:45 - 17.06.2025 13:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 13:00 - 17.06.2025 13:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 13:15 - 17.06.2025 13:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 13:30 - 17.06.2025 13:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 13:45 - 17.06.2025 14:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 14:00 - 17.06.2025 14:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 14:15 - 17.06.2025 14:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 14:30 - 17.06.2025 14:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 14:45 - 17.06.2025 15:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 15:00 - 17.06.2025 15:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 15:15 - 17.06.2025 15:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 15:30 - 17.06.2025 15:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 15:45 - 17.06.2025 16:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 16:00 - 17.06.2025 16:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 16:15 - 17.06.2025 16:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 16:30 - 17.06.2025 16:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 16:45 - 17.06.2025 17:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 17:00 - 17.06.2025 17:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 17:15 - 17.06.2025 17:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 17:30 - 17.06.2025 17:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 17:45 - 17.06.2025 18:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 18:00 - 17.06.2025 18:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 18:15 - 17.06.2025 18:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 18:30 - 17.06.2025 18:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 18:45 - 17.06.2025 19:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 19:00 - 17.06.2025 19:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 19:15 - 17.06.2025 19:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 19:30 - 17.06.2025 19:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 19:45 - 17.06.2025 20:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 20:00 - 17.06.2025 20:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 20:15 - 17.06.2025 20:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 20:30 - 17.06.2025 20:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 20:45 - 17.06.2025 21:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 21:00 - 17.06.2025 21:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 21:15 - 17.06.2025 21:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 21:30 - 17.06.2025 21:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 21:45 - 17.06.2025 22:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 22:00 - 17.06.2025 22:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 22:15 - 17.06.2025 22:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 22:30 - 17.06.2025 22:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 22:45 - 17.06.2025 23:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 23:00 - 17.06.2025 23:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 23:15 - 17.06.2025 23:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 23:30 - 17.06.2025 23:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"17.06.2025 23:45 - 18.06.2025 00:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 00:00 - 18.06.2025 00:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 00:15 - 18.06.2025 00:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 00:30 - 18.06.2025 00:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 00:45 - 18.06.2025 01:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 01:00 - 18.06.2025 01:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 01:15 - 18.06.2025 01:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 01:30 - 18.06.2025 01:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 01:45 - 18.06.2025 02:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 02:00 - 18.06.2025 02:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 02:15 - 18.06.2025 02:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 02:30 - 18.06.2025 02:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 02:45 - 18.06.2025 03:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 03:00 - 18.06.2025 03:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 03:15 - 18.06.2025 03:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 03:30 - 18.06.2025 03:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 03:45 - 18.06.2025 04:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 04:00 - 18.06.2025 04:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 04:15 - 18.06.2025 04:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 04:30 - 18.06.2025 04:45","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 04:45 - 18.06.2025 05:00","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 05:00 - 18.06.2025 05:15","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
"18.06.2025 05:15 - 18.06.2025 05:30","-","-","-","-","-","-","-","-","-","-","n/e","n/e","n/e","n/e"
