"Imbalance settlement period (CET/CEST)","+ Imbalance Price [EUR/MWh] - IPA|DK2","+ Scarcity [EUR/MWh] - IPA|DK2","+ Incentive [EUR/MWh] - IPA|DK2","+ Financial Neutrality [EUR/MWh] - IPA|DK2","- Imbalance Price [EUR/MWh] - IPA|DK2","- Scarcity [EUR/MWh] - IPA|DK2","- Incentive [EUR/MWh] - IPA|DK2","- Financial Neutrality [EUR/MWh] - IPA|DK2","Currency","Status","Total Imbalance [MWh] - IPA|DK2","Difference","Situation","Status"
"08.01.2023 14:00 - 08.01.2023 15:00","82.00","","","","82.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"08.01.2023 15:00 - 08.01.2023 16:00","82.00","","","","82.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"08.01.2023 16:00 - 08.01.2023 17:00","128.00","","","","128.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"08.01.2023 17:00 - 08.01.2023 18:00","128.00","","","","128.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"08.01.2023 18:00 - 08.01.2023 19:00","122.61","","","","122.61","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"08.01.2023 19:00 - 08.01.2023 20:00","84.00","","","","84.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"08.01.2023 20:00 - 08.01.2023 21:00","99.00","","","","99.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"08.01.2023 21:00 - 08.01.2023 22:00","117.00","","","","117.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"08.01.2023 22:00 - 08.01.2023 23:00","120.00","","","","120.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"08.01.2023 23:00 - 09.01.2023 00:00","115.00","","","","115.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 00:00 - 09.01.2023 01:00","100.00","","","","100.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 01:00 - 09.01.2023 02:00","25.91","","","","25.91","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 02:00 - 09.01.2023 03:00","19.66","","","","19.66","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 03:00 - 09.01.2023 04:00","2.50","","","","2.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 04:00 - 09.01.2023 05:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 05:00 - 09.01.2023 06:00","30.00","","","","30.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 06:00 - 09.01.2023 07:00","76.50","","","","76.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 07:00 - 09.01.2023 08:00","201.69","","","","201.69","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 08:00 - 09.01.2023 09:00","201.69","","","","201.69","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 09:00 - 09.01.2023 10:00","110.00","","","","110.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 10:00 - 09.01.2023 11:00","114.29","","","","114.29","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 11:00 - 09.01.2023 12:00","120.50","","","","120.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 12:00 - 09.01.2023 13:00","140.56","","","","140.56","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 13:00 - 09.01.2023 14:00","137.67","","","","137.67","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 14:00 - 09.01.2023 15:00","160.00","","","","160.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 15:00 - 09.01.2023 16:00","268.93","","","","268.93","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 16:00 - 09.01.2023 17:00","228.59","","","","228.59","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 17:00 - 09.01.2023 18:00","215.14","","","","215.14","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 18:00 - 09.01.2023 19:00","182.18","","","","182.18","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 19:00 - 09.01.2023 20:00","157.70","","","","157.70","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 20:00 - 09.01.2023 21:00","145.07","","","","145.07","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 21:00 - 09.01.2023 22:00","134.62","","","","134.62","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 22:00 - 09.01.2023 23:00","83.84","","","","83.84","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"09.01.2023 23:00 - 10.01.2023 00:00","125.30","","","","125.30","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 00:00 - 10.01.2023 01:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","EUR","N/A","n/e","n/e","n/e","n/e"
"10.01.2023 01:00 - 10.01.2023 02:00","118.00","","","","118.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 02:00 - 10.01.2023 03:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","EUR","N/A","n/e","n/e","n/e","n/e"
"10.01.2023 03:00 - 10.01.2023 04:00","118.00","","","","118.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 04:00 - 10.01.2023 05:00","118.00","","","","118.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 05:00 - 10.01.2023 06:00","91.02","","","","91.02","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 06:00 - 10.01.2023 07:00","134.81","","","","134.81","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 07:00 - 10.01.2023 08:00","154.73","","","","154.73","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 08:00 - 10.01.2023 09:00","165.33","","","","165.33","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 09:00 - 10.01.2023 10:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","EUR","N/A","n/e","n/e","n/e","n/e"
"10.01.2023 10:00 - 10.01.2023 11:00","151.02","","","","151.02","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 11:00 - 10.01.2023 12:00","142.94","","","","142.94","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 12:00 - 10.01.2023 13:00","111.80","","","","111.80","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 13:00 - 10.01.2023 14:00","110.00","","","","110.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 14:00 - 10.01.2023 15:00","110.00","","","","110.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 15:00 - 10.01.2023 16:00","110.50","","","","110.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 16:00 - 10.01.2023 17:00","170.00","","","","170.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 17:00 - 10.01.2023 18:00","161.00","","","","161.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 18:00 - 10.01.2023 19:00","104.50","","","","104.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 19:00 - 10.01.2023 20:00","95.50","","","","95.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 20:00 - 10.01.2023 21:00","72.00","","","","72.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 21:00 - 10.01.2023 22:00","64.00","","","","64.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 22:00 - 10.01.2023 23:00","65.00","","","","65.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"10.01.2023 23:00 - 11.01.2023 00:00","44.91","","","","44.91","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 00:00 - 11.01.2023 01:00","25.00","","","","25.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 01:00 - 11.01.2023 02:00","21.50","","","","21.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 02:00 - 11.01.2023 03:00","0.00","","","","0.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 03:00 - 11.01.2023 04:00","-3.50","","","","-3.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 04:00 - 11.01.2023 05:00","-4.00","","","","-4.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 05:00 - 11.01.2023 06:00","-2.50","","","","-2.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 06:00 - 11.01.2023 07:00","19.67","","","","19.67","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 07:00 - 11.01.2023 08:00","71.49","","","","71.49","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 08:00 - 11.01.2023 09:00","72.71","","","","72.71","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 09:00 - 11.01.2023 10:00","69.96","","","","69.96","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 10:00 - 11.01.2023 11:00","68.89","","","","68.89","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 11:00 - 11.01.2023 12:00","69.29","","","","69.29","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 12:00 - 11.01.2023 13:00","68.86","","","","68.86","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 13:00 - 11.01.2023 14:00","36.00","","","","36.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 14:00 - 11.01.2023 15:00","24.00","","","","24.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 15:00 - 11.01.2023 16:00","24.00","","","","24.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 16:00 - 11.01.2023 17:00","22.00","","","","22.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 17:00 - 11.01.2023 18:00","128.28","","","","128.28","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 18:00 - 11.01.2023 19:00","106.48","","","","106.48","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 19:00 - 11.01.2023 20:00","67.99","","","","67.99","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 20:00 - 11.01.2023 21:00","6.50","","","","6.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 21:00 - 11.01.2023 22:00","6.50","","","","6.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 22:00 - 11.01.2023 23:00","-3.50","","","","-3.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"11.01.2023 23:00 - 12.01.2023 00:00","-3.50","","","","-3.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 00:00 - 12.01.2023 01:00","-2.50","","","","-2.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 01:00 - 12.01.2023 02:00","17.88","","","","17.88","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 02:00 - 12.01.2023 03:00","0.00","","","","0.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 03:00 - 12.01.2023 04:00","-3.00","","","","-3.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 04:00 - 12.01.2023 05:00","-3.36","","","","-3.36","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 05:00 - 12.01.2023 06:00","-3.50","","","","-3.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 06:00 - 12.01.2023 07:00","0.27","","","","0.27","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 07:00 - 12.01.2023 08:00","114.00","","","","114.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 08:00 - 12.01.2023 09:00","115.00","","","","115.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 09:00 - 12.01.2023 10:00","132.00","","","","132.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 10:00 - 12.01.2023 11:00","132.00","","","","132.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 11:00 - 12.01.2023 12:00","132.00","","","","132.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 12:00 - 12.01.2023 13:00","131.00","","","","131.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 13:00 - 12.01.2023 14:00","26.89","","","","26.89","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 14:00 - 12.01.2023 15:00","130.00","","","","130.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 15:00 - 12.01.2023 16:00","126.00","","","","126.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 16:00 - 12.01.2023 17:00","90.00","","","","90.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 17:00 - 12.01.2023 18:00","109.94","","","","109.94","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 18:00 - 12.01.2023 19:00","116.62","","","","116.62","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 19:00 - 12.01.2023 20:00","121.00","","","","121.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 20:00 - 12.01.2023 21:00","120.00","","","","120.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 21:00 - 12.01.2023 22:00","111.50","","","","111.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 22:00 - 12.01.2023 23:00","62.00","","","","62.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"12.01.2023 23:00 - 13.01.2023 00:00","39.17","","","","39.17","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 00:00 - 13.01.2023 01:00","32.64","","","","32.64","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 01:00 - 13.01.2023 02:00","33.00","","","","33.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 02:00 - 13.01.2023 03:00","35.00","","","","35.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 03:00 - 13.01.2023 04:00","35.00","","","","35.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 04:00 - 13.01.2023 05:00","33.00","","","","33.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 05:00 - 13.01.2023 06:00","50.00","","","","50.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 06:00 - 13.01.2023 07:00","105.50","","","","105.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 07:00 - 13.01.2023 08:00","115.00","","","","115.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 08:00 - 13.01.2023 09:00","115.00","","","","115.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 09:00 - 13.01.2023 10:00","110.00","","","","110.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 10:00 - 13.01.2023 11:00","113.00","","","","113.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 11:00 - 13.01.2023 12:00","110.00","","","","110.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 12:00 - 13.01.2023 13:00","102.00","","","","102.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 13:00 - 13.01.2023 14:00","70.00","","","","70.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 14:00 - 13.01.2023 15:00","70.00","","","","70.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 15:00 - 13.01.2023 16:00","109.00","","","","109.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 16:00 - 13.01.2023 17:00","109.00","","","","109.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 17:00 - 13.01.2023 18:00","115.00","","","","115.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 18:00 - 13.01.2023 19:00","124.00","","","","124.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 19:00 - 13.01.2023 20:00","105.00","","","","105.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 20:00 - 13.01.2023 21:00","68.00","","","","68.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 21:00 - 13.01.2023 22:00","68.00","","","","68.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 22:00 - 13.01.2023 23:00","74.00","","","","74.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"13.01.2023 23:00 - 14.01.2023 00:00","68.30","","","","68.30","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 00:00 - 14.01.2023 01:00","49.71","","","","49.71","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 01:00 - 14.01.2023 02:00","30.00","","","","30.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 02:00 - 14.01.2023 03:00","30.00","","","","30.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 03:00 - 14.01.2023 04:00","40.33","","","","40.33","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 04:00 - 14.01.2023 05:00","41.70","","","","41.70","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 05:00 - 14.01.2023 06:00","41.68","","","","41.68","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 06:00 - 14.01.2023 07:00","45.10","","","","45.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 07:00 - 14.01.2023 08:00","53.40","","","","53.40","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 08:00 - 14.01.2023 09:00","74.00","","","","74.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 09:00 - 14.01.2023 10:00","99.00","","","","99.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 10:00 - 14.01.2023 11:00","100.00","","","","100.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 11:00 - 14.01.2023 12:00","100.00","","","","100.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 12:00 - 14.01.2023 13:00","65.39","","","","65.39","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 13:00 - 14.01.2023 14:00","55.00","","","","55.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 14:00 - 14.01.2023 15:00","40.50","","","","40.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 15:00 - 14.01.2023 16:00","40.50","","","","40.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 16:00 - 14.01.2023 17:00","40.50","","","","40.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 17:00 - 14.01.2023 18:00","66.50","","","","66.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 18:00 - 14.01.2023 19:00","60.00","","","","60.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 19:00 - 14.01.2023 20:00","60.00","","","","60.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 20:00 - 14.01.2023 21:00","40.00","","","","40.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 21:00 - 14.01.2023 22:00","30.00","","","","30.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 22:00 - 14.01.2023 23:00","30.00","","","","30.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"14.01.2023 23:00 - 15.01.2023 00:00","35.32","","","","35.32","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 00:00 - 15.01.2023 01:00","27.40","","","","27.40","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 01:00 - 15.01.2023 02:00","27.23","","","","27.23","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 02:00 - 15.01.2023 03:00","35.00","","","","35.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 03:00 - 15.01.2023 04:00","35.00","","","","35.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 04:00 - 15.01.2023 05:00","26.65","","","","26.65","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 05:00 - 15.01.2023 06:00","26.65","","","","26.65","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 06:00 - 15.01.2023 07:00","6.05","","","","6.05","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 07:00 - 15.01.2023 08:00","10.09","","","","10.09","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 08:00 - 15.01.2023 09:00","19.03","","","","19.03","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 09:00 - 15.01.2023 10:00","66.00","","","","66.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 10:00 - 15.01.2023 11:00","66.00","","","","66.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 11:00 - 15.01.2023 12:00","60.50","","","","60.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 12:00 - 15.01.2023 13:00","60.00","","","","60.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 13:00 - 15.01.2023 14:00","52.00","","","","52.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 14:00 - 15.01.2023 15:00","45.50","","","","45.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 15:00 - 15.01.2023 16:00","45.50","","","","45.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 16:00 - 15.01.2023 17:00","44.43","","","","44.43","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 17:00 - 15.01.2023 18:00","30.90","","","","30.90","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 18:00 - 15.01.2023 19:00","35.06","","","","35.06","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 19:00 - 15.01.2023 20:00","34.00","","","","34.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 20:00 - 15.01.2023 21:00","12.47","","","","12.47","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 21:00 - 15.01.2023 22:00","20.79","","","","20.79","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 22:00 - 15.01.2023 23:00","52.00","","","","52.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"15.01.2023 23:00 - 16.01.2023 00:00","71.98","","","","71.98","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 00:00 - 16.01.2023 01:00","52.00","","","","52.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 01:00 - 16.01.2023 02:00","36.13","","","","36.13","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 02:00 - 16.01.2023 03:00","36.13","","","","36.13","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 03:00 - 16.01.2023 04:00","38.57","","","","38.57","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 04:00 - 16.01.2023 05:00","41.81","","","","41.81","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 05:00 - 16.01.2023 06:00","45.59","","","","45.59","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 06:00 - 16.01.2023 07:00","66.81","","","","66.81","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 07:00 - 16.01.2023 08:00","115.00","","","","115.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 08:00 - 16.01.2023 09:00","154.90","","","","154.90","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 09:00 - 16.01.2023 10:00","139.00","","","","139.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 10:00 - 16.01.2023 11:00","150.20","","","","150.20","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 11:00 - 16.01.2023 12:00","120.00","","","","120.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 12:00 - 16.01.2023 13:00","147.04","","","","147.04","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 13:00 - 16.01.2023 14:00","110.04","","","","110.04","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 14:00 - 16.01.2023 15:00","137.85","","","","137.85","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 15:00 - 16.01.2023 16:00","161.50","","","","161.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 16:00 - 16.01.2023 17:00","111.50","","","","111.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 17:00 - 16.01.2023 18:00","108.00","","","","108.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 18:00 - 16.01.2023 19:00","88.91","","","","88.91","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 19:00 - 16.01.2023 20:00","80.04","","","","80.04","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 20:00 - 16.01.2023 21:00","65.91","","","","65.91","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 21:00 - 16.01.2023 22:00","59.69","","","","59.69","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 22:00 - 16.01.2023 23:00","51.24","","","","51.24","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"16.01.2023 23:00 - 17.01.2023 00:00","46.52","","","","46.52","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"17.01.2023 00:00 - 17.01.2023 01:00","80.00","","","","80.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"17.01.2023 01:00 - 17.01.2023 02:00","80.00","","","","80.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"17.01.2023 02:00 - 17.01.2023 03:00","42.15","","","","42.15","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"17.01.2023 03:00 - 17.01.2023 04:00","40.80","","","","40.80","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
