"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK1","05.01.2025 20:00 - 05.01.2025 21:00 (CET/CEST)","34","n/e","n/e","n/e","146","91","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","40","1452","2526"
"BZN|DK1","05.01.2025 21:00 - 05.01.2025 22:00 (CET/CEST)","34","n/e","n/e","n/e","120","90","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","39","1447","2764"
"BZN|DK1","05.01.2025 22:00 - 05.01.2025 23:00 (CET/CEST)","33","n/e","n/e","n/e","118","91","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","39","1424","3015"
"BZN|DK1","05.01.2025 23:00 - 06.01.2025 00:00 (CET/CEST)","33","n/e","n/e","n/e","92","91","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","40","1425","3069"
"BZN|DK1","06.01.2025 00:00 - 06.01.2025 01:00 (CET/CEST)","28","n/e","n/e","n/e","71","88","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","29","1396","3070"
"BZN|DK1","06.01.2025 01:00 - 06.01.2025 02:00 (CET/CEST)","28","n/e","n/e","n/e","62","86","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","28","1434","2909"
"BZN|DK1","06.01.2025 02:00 - 06.01.2025 03:00 (CET/CEST)","28","n/e","n/e","n/e","62","88","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","27","1433","2735"
"BZN|DK1","06.01.2025 03:00 - 06.01.2025 04:00 (CET/CEST)","28","n/e","n/e","n/e","62","88","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","25","1428","2618"
"BZN|DK1","06.01.2025 04:00 - 06.01.2025 05:00 (CET/CEST)","28","n/e","n/e","n/e","62","88","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","24","1333","2583"
"BZN|DK1","06.01.2025 05:00 - 06.01.2025 06:00 (CET/CEST)","28","n/e","n/e","n/e","62","88","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","23","1363","2581"
"BZN|DK1","06.01.2025 06:00 - 06.01.2025 07:00 (CET/CEST)","33","n/e","n/e","n/e","60","90","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","27","1414","2635"
"BZN|DK1","06.01.2025 07:00 - 06.01.2025 08:00 (CET/CEST)","44","n/e","n/e","n/e","61","91","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","43","1408","2631"
"BZN|DK1","06.01.2025 08:00 - 06.01.2025 09:00 (CET/CEST)","159","n/e","n/e","n/e","91","87","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","43","1425","2649"
"BZN|DK1","06.01.2025 09:00 - 06.01.2025 10:00 (CET/CEST)","205","n/e","n/e","n/e","73","90","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","4","40","1383","2716"
"BZN|DK1","06.01.2025 10:00 - 06.01.2025 11:00 (CET/CEST)","194","n/e","n/e","n/e","69","88","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","30","39","1376","2650"
"BZN|DK1","06.01.2025 11:00 - 06.01.2025 12:00 (CET/CEST)","163","n/e","n/e","n/e","64","87","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","60","38","1440","2512"
"BZN|DK1","06.01.2025 12:00 - 06.01.2025 13:00 (CET/CEST)","180","n/e","n/e","n/e","66","86","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","75","36","1436","2512"
"BZN|DK1","06.01.2025 13:00 - 06.01.2025 14:00 (CET/CEST)","225","n/e","n/e","n/e","55","85","5","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","64","36","1432","2620"
"BZN|DK1","06.01.2025 14:00 - 06.01.2025 15:00 (CET/CEST)","223","n/e","n/e","n/e","52","83","5","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","30","35","1440","2828"
"BZN|DK1","06.01.2025 15:00 - 06.01.2025 16:00 (CET/CEST)","244","n/e","n/e","n/e","50","88","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","7","39","1447","2973"
"BZN|DK1","06.01.2025 16:00 - 06.01.2025 17:00 (CET/CEST)","246","n/e","n/e","n/e","53","93","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","37","1430","2962"
"BZN|DK1","06.01.2025 17:00 - 06.01.2025 18:00 (CET/CEST)","306","n/e","n/e","n/e","63","124","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","36","1449","2895"
"BZN|DK1","06.01.2025 18:00 - 06.01.2025 19:00 (CET/CEST)","265","n/e","n/e","n/e","64","134","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","36","1434","2888"
"BZN|DK1","06.01.2025 19:00 - 06.01.2025 20:00 (CET/CEST)","210","n/e","n/e","n/e","62","125","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","35","1358","3109"
"BZN|DK1","06.01.2025 20:00 - 06.01.2025 21:00 (CET/CEST)","212","n/e","n/e","n/e","68","95","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","24","1287","3336"
"BZN|DK1","06.01.2025 21:00 - 06.01.2025 22:00 (CET/CEST)","176","n/e","n/e","n/e","69","90","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","23","1273","3414"
"BZN|DK1","06.01.2025 22:00 - 06.01.2025 23:00 (CET/CEST)","163","n/e","n/e","n/e","58","90","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","21","1258","3389"
"BZN|DK1","06.01.2025 23:00 - 07.01.2025 00:00 (CET/CEST)","168","n/e","n/e","n/e","59","89","6","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","24","1108","3318"
"BZN|DK1","07.01.2025 00:00 - 07.01.2025 01:00 (CET/CEST)","154","n/e","n/e","n/e","58","89","6","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","23","922","3208"
"BZN|DK1","07.01.2025 01:00 - 07.01.2025 02:00 (CET/CEST)","146","n/e","n/e","n/e","58","89","6","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","26","827","3190"
"BZN|DK1","07.01.2025 02:00 - 07.01.2025 03:00 (CET/CEST)","153","n/e","n/e","n/e","57","91","7","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","24","679","3120"
"BZN|DK1","07.01.2025 03:00 - 07.01.2025 04:00 (CET/CEST)","155","n/e","n/e","n/e","57","91","7","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","24","641","3009"
"BZN|DK1","07.01.2025 04:00 - 07.01.2025 05:00 (CET/CEST)","146","n/e","n/e","n/e","58","93","7","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","25","636","2903"
"BZN|DK1","07.01.2025 05:00 - 07.01.2025 06:00 (CET/CEST)","150","n/e","n/e","n/e","67","103","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","27","617","2881"
"BZN|DK1","07.01.2025 06:00 - 07.01.2025 07:00 (CET/CEST)","272","n/e","n/e","n/e","92","106","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","38","502","2873"
"BZN|DK1","07.01.2025 07:00 - 07.01.2025 08:00 (CET/CEST)","300","n/e","n/e","n/e","98","106","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","38","843","2793"
"BZN|DK1","07.01.2025 08:00 - 07.01.2025 09:00 (CET/CEST)","280","n/e","n/e","n/e","93","115","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","39","960","2842"
"BZN|DK1","07.01.2025 09:00 - 07.01.2025 10:00 (CET/CEST)","292","n/e","n/e","n/e","64","173","7","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","28","38","889","2810"
"BZN|DK1","07.01.2025 10:00 - 07.01.2025 11:00 (CET/CEST)","277","n/e","n/e","n/e","60","268","7","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1","143","38","962","2912"
"BZN|DK1","07.01.2025 11:00 - 07.01.2025 12:00 (CET/CEST)","296","n/e","n/e","n/e","59","275","7","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","215","39","1028","2917"
"BZN|DK1","07.01.2025 12:00 - 07.01.2025 13:00 (CET/CEST)","282","n/e","n/e","n/e","63","281","8","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","430","30","1042","2955"
"BZN|DK1","07.01.2025 13:00 - 07.01.2025 14:00 (CET/CEST)","295","n/e","n/e","n/e","66","287","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","374","30","1034","3063"
"BZN|DK1","07.01.2025 14:00 - 07.01.2025 15:00 (CET/CEST)","278","n/e","n/e","n/e","76","289","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","228","31","1033","3114"
"BZN|DK1","07.01.2025 15:00 - 07.01.2025 16:00 (CET/CEST)","297","n/e","n/e","n/e","75","282","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","48","32","1043","3154"
"BZN|DK1","07.01.2025 16:00 - 07.01.2025 17:00 (CET/CEST)","290","n/e","n/e","n/e","78","270","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","2","30","1068","3170"
"BZN|DK1","07.01.2025 17:00 - 07.01.2025 18:00 (CET/CEST)","254","n/e","n/e","n/e","100","151","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","41","1132","3161"
"BZN|DK1","07.01.2025 18:00 - 07.01.2025 19:00 (CET/CEST)","247","n/e","n/e","n/e","99","99","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","33","1130","3177"
"BZN|DK1","07.01.2025 19:00 - 07.01.2025 20:00 (CET/CEST)","243","n/e","n/e","n/e","96","98","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","31","1172","3185"
"BZN|DK1","07.01.2025 20:00 - 07.01.2025 21:00 (CET/CEST)","192","n/e","n/e","n/e","91","91","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","31","1189","3201"
"BZN|DK1","07.01.2025 21:00 - 07.01.2025 22:00 (CET/CEST)","140","n/e","n/e","n/e","64","92","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","31","1212","3246"
"BZN|DK1","07.01.2025 22:00 - 07.01.2025 23:00 (CET/CEST)","122","n/e","n/e","n/e","59","88","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","31","1193","3285"
"BZN|DK1","07.01.2025 23:00 - 08.01.2025 00:00 (CET/CEST)","143","n/e","n/e","n/e","63","90","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","30","1183","2970"
"BZN|DK1","08.01.2025 00:00 - 08.01.2025 01:00 (CET/CEST)","128","n/e","n/e","n/e","60","89","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","31","1236","3235"
"BZN|DK1","08.01.2025 01:00 - 08.01.2025 02:00 (CET/CEST)","128","n/e","n/e","n/e","61","90","7","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","32","1239","3253"
"BZN|DK1","08.01.2025 02:00 - 08.01.2025 03:00 (CET/CEST)","124","n/e","n/e","n/e","61","90","7","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","30","1242","3216"
"BZN|DK1","08.01.2025 03:00 - 08.01.2025 04:00 (CET/CEST)","151","n/e","n/e","n/e","61","91","7","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","29","1246","3146"
"BZN|DK1","08.01.2025 04:00 - 08.01.2025 05:00 (CET/CEST)","170","n/e","n/e","n/e","64","96","8","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","29","1246","2992"
"BZN|DK1","08.01.2025 05:00 - 08.01.2025 06:00 (CET/CEST)","245","n/e","n/e","n/e","66","101","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","29","1252","2820"
"BZN|DK1","08.01.2025 06:00 - 08.01.2025 07:00 (CET/CEST)","277","n/e","n/e","n/e","71","109","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","54","1253","2627"
"BZN|DK1","08.01.2025 07:00 - 08.01.2025 08:00 (CET/CEST)","297","n/e","n/e","n/e","130","113","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","57","1260","2490"
"BZN|DK1","08.01.2025 08:00 - 08.01.2025 09:00 (CET/CEST)","302","n/e","n/e","n/e","171","111","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","57","1258","2419"
"BZN|DK1","08.01.2025 09:00 - 08.01.2025 10:00 (CET/CEST)","297","n/e","n/e","n/e","169","114","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","36","58","1253","2271"
"BZN|DK1","08.01.2025 10:00 - 08.01.2025 11:00 (CET/CEST)","294","n/e","n/e","n/e","204","153","16","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","147","60","1262","2086"
"BZN|DK1","08.01.2025 11:00 - 08.01.2025 12:00 (CET/CEST)","296","n/e","n/e","n/e","236","161","16","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","285","61","1266","2002"
"BZN|DK1","08.01.2025 12:00 - 08.01.2025 13:00 (CET/CEST)","271","n/e","n/e","n/e","176","137","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","262","57","1333","1953"
"BZN|DK1","08.01.2025 13:00 - 08.01.2025 14:00 (CET/CEST)","265","n/e","n/e","n/e","173","133","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","262","57","1338","1941"
"BZN|DK1","08.01.2025 14:00 - 08.01.2025 15:00 (CET/CEST)","279","n/e","n/e","n/e","188","130","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","161","58","1332","1974"
"BZN|DK1","08.01.2025 15:00 - 08.01.2025 16:00 (CET/CEST)","277","n/e","n/e","n/e","280","159","12","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","55","57","1309","1976"
"BZN|DK1","08.01.2025 16:00 - 08.01.2025 17:00 (CET/CEST)","293","n/e","n/e","n/e","302","261","13","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","1","58","1329","1874"
"BZN|DK1","08.01.2025 17:00 - 08.01.2025 18:00 (CET/CEST)","334","n/e","n/e","n/e","389","317","19","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","2","0","61","1277","1792"
"BZN|DK1","08.01.2025 18:00 - 08.01.2025 19:00 (CET/CEST)","288","n/e","n/e","n/e","320","294","15","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","0","58","1249","1785"
"BZN|DK1","08.01.2025 19:00 - 08.01.2025 20:00 (CET/CEST)","286","n/e","n/e","n/e","312","290","14","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","0","59","1225","1632"
"BZN|DK1","08.01.2025 20:00 - 08.01.2025 21:00 (CET/CEST)","300","n/e","n/e","n/e","300","260","12","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","0","58","1208","1373"
"BZN|DK1","08.01.2025 21:00 - 08.01.2025 22:00 (CET/CEST)","296","n/e","n/e","n/e","285","181","12","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","0","57","1103","1220"
"BZN|DK1","08.01.2025 22:00 - 08.01.2025 23:00 (CET/CEST)","305","n/e","n/e","n/e","261","116","12","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","0","56","1031","1076"
"BZN|DK1","08.01.2025 23:00 - 09.01.2025 00:00 (CET/CEST)","304","n/e","n/e","n/e","254","119","12","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","0","56","791","938"
"BZN|DK1","09.01.2025 00:00 - 09.01.2025 01:00 (CET/CEST)","306","n/e","n/e","n/e","257","118","12","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","0","67","675","750"
"BZN|DK1","09.01.2025 01:00 - 09.01.2025 02:00 (CET/CEST)","305","n/e","n/e","n/e","265","117","11","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","0","66","645","660"
"BZN|DK1","09.01.2025 02:00 - 09.01.2025 03:00 (CET/CEST)","318","n/e","n/e","n/e","266","117","11","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","0","68","576","567"
"BZN|DK1","09.01.2025 03:00 - 09.01.2025 04:00 (CET/CEST)","302","n/e","n/e","n/e","268","116","11","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","0","70","497","426"
"BZN|DK1","09.01.2025 04:00 - 09.01.2025 05:00 (CET/CEST)","303","n/e","n/e","n/e","271","121","11","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","0","69","474","326"
"BZN|DK1","09.01.2025 05:00 - 09.01.2025 06:00 (CET/CEST)","302","n/e","n/e","n/e","272","162","11","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","0","69","276","256"
"BZN|DK1","09.01.2025 06:00 - 09.01.2025 07:00 (CET/CEST)","301","n/e","n/e","n/e","328","262","17","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","3","0","78","324","196"
"BZN|DK1","09.01.2025 07:00 - 09.01.2025 08:00 (CET/CEST)","301","n/e","n/e","n/e","394","326","21","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","3","0","96","176","175"
"BZN|DK1","09.01.2025 08:00 - 09.01.2025 09:00 (CET/CEST)","315","n/e","n/e","n/e","394","308","19","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","3","1","96","106","137"
"BZN|DK1","09.01.2025 09:00 - 09.01.2025 10:00 (CET/CEST)","322","n/e","n/e","n/e","391","326","18","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","69","97","140","134"
"BZN|DK1","09.01.2025 10:00 - 09.01.2025 11:00 (CET/CEST)","333","n/e","n/e","n/e","389","331","17","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","235","99","67","92"
"BZN|DK1","09.01.2025 11:00 - 09.01.2025 12:00 (CET/CEST)","301","n/e","n/e","n/e","377","321","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","435","79","28","68"
"BZN|DK1","09.01.2025 12:00 - 09.01.2025 13:00 (CET/CEST)","298","n/e","n/e","n/e","375","315","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","489","71","95","60"
"BZN|DK1","09.01.2025 13:00 - 09.01.2025 14:00 (CET/CEST)","296","n/e","n/e","n/e","368","336","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","516","72","77","35"
"BZN|DK1","09.01.2025 14:00 - 09.01.2025 15:00 (CET/CEST)","299","n/e","n/e","n/e","365","347","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","326","71","47","23"
"BZN|DK1","09.01.2025 15:00 - 09.01.2025 16:00 (CET/CEST)","300","n/e","n/e","n/e","374","350","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","88","72","48","13"
"BZN|DK1","09.01.2025 16:00 - 09.01.2025 17:00 (CET/CEST)","298","n/e","n/e","n/e","379","358","18","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","2","74","48","12"
"BZN|DK1","09.01.2025 17:00 - 09.01.2025 18:00 (CET/CEST)","295","n/e","n/e","n/e","368","326","18","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","74","47","25"
"BZN|DK1","09.01.2025 18:00 - 09.01.2025 19:00 (CET/CEST)","302","n/e","n/e","n/e","374","276","18","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","74","39","43"
"BZN|DK1","09.01.2025 19:00 - 09.01.2025 20:00 (CET/CEST)","302","n/e","n/e","n/e","372","276","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","74","46","70"
"BZN|DK1","09.01.2025 20:00 - 09.01.2025 21:00 (CET/CEST)","302","n/e","n/e","n/e","368","219","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","73","64","83"
"BZN|DK1","09.01.2025 21:00 - 09.01.2025 22:00 (CET/CEST)","300","n/e","n/e","n/e","332","150","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","72","114","56"
"BZN|DK1","09.01.2025 22:00 - 09.01.2025 23:00 (CET/CEST)","285","n/e","n/e","n/e","314","145","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","71","71","41"
"BZN|DK1","09.01.2025 23:00 - 10.01.2025 00:00 (CET/CEST)","292","n/e","n/e","n/e","285","131","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","71","42","50"
"BZN|DK1","10.01.2025 00:00 - 10.01.2025 01:00 (CET/CEST)","304","n/e","n/e","n/e","267","120","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","56","62","47"
"BZN|DK1","10.01.2025 01:00 - 10.01.2025 02:00 (CET/CEST)","304","n/e","n/e","n/e","191","120","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","54","80","30"
"BZN|DK1","10.01.2025 02:00 - 10.01.2025 03:00 (CET/CEST)","306","n/e","n/e","n/e","187","135","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","54","61","43"
"BZN|DK1","10.01.2025 03:00 - 10.01.2025 04:00 (CET/CEST)","304","n/e","n/e","n/e","222","147","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","55","45","68"
"BZN|DK1","10.01.2025 04:00 - 10.01.2025 05:00 (CET/CEST)","304","n/e","n/e","n/e","160","119","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","54","60","112"
"BZN|DK1","10.01.2025 05:00 - 10.01.2025 06:00 (CET/CEST)","304","n/e","n/e","n/e","169","121","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","55","137","147"
"BZN|DK1","10.01.2025 06:00 - 10.01.2025 07:00 (CET/CEST)","305","n/e","n/e","n/e","242","186","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","72","183","232"
"BZN|DK1","10.01.2025 07:00 - 10.01.2025 08:00 (CET/CEST)","305","n/e","n/e","n/e","314","309","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","88","318","290"
"BZN|DK1","10.01.2025 08:00 - 10.01.2025 09:00 (CET/CEST)","304","n/e","n/e","n/e","333","331","16","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","3","1","95","340","358"
"BZN|DK1","10.01.2025 09:00 - 10.01.2025 10:00 (CET/CEST)","287","n/e","n/e","n/e","317","348","17","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","3","56","87","307","395"
"BZN|DK1","10.01.2025 10:00 - 10.01.2025 11:00 (CET/CEST)","274","n/e","n/e","n/e","283","351","17","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","2","168","68","391","499"
"BZN|DK1","10.01.2025 11:00 - 10.01.2025 12:00 (CET/CEST)","278","n/e","n/e","n/e","297","281","17","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","2","307","74","529","597"
"BZN|DK1","10.01.2025 12:00 - 10.01.2025 13:00 (CET/CEST)","294","n/e","n/e","n/e","327","80","16","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","2","417","73","633","687"
"BZN|DK1","10.01.2025 13:00 - 10.01.2025 14:00 (CET/CEST)","287","n/e","n/e","n/e","317","76","15","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","1","410","73","718","822"
"BZN|DK1","10.01.2025 14:00 - 10.01.2025 15:00 (CET/CEST)","297","n/e","n/e","n/e","325","81","16","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","2","349","74","885","959"
"BZN|DK1","10.01.2025 15:00 - 10.01.2025 16:00 (CET/CEST)","303","n/e","n/e","n/e","351","89","17","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","2","116","75","1059","1122"
"BZN|DK1","10.01.2025 16:00 - 10.01.2025 17:00 (CET/CEST)","305","n/e","n/e","n/e","362","166","18","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","3","3","77","1082","1272"
"BZN|DK1","10.01.2025 17:00 - 10.01.2025 18:00 (CET/CEST)","306","n/e","n/e","n/e","382","133","19","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","3","0","96","1095","1402"
"BZN|DK1","10.01.2025 18:00 - 10.01.2025 19:00 (CET/CEST)","305","n/e","n/e","n/e","381","91","18","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","96","1091","1472"
"BZN|DK1","10.01.2025 19:00 - 10.01.2025 20:00 (CET/CEST)","308","n/e","n/e","n/e","396","95","20","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","97","760","1497"
