HourUTC,HourDK,mFRR_DownExpected,mFRR_DownPurchased,mFRR_DownPriceDKK,mFRR_DownPriceEUR,mFRR_UpExpected,mFRR_UpPurchased,mFRR_UpPriceDKK,mFRR_UpPriceEUR
2023-04-27T02:00:00,2023-04-27T04:00:00,0.0,0.0,0.0,0.0,265.0,293.700012,49.0,6.57
2023-04-27T03:00:00,2023-04-27T05:00:00,0.0,0.0,0.0,0.0,265.0,293.700012,49.0,6.57
2023-04-27T04:00:00,2023-04-27T06:00:00,0.0,0.0,0.0,0.0,265.0,293.700012,49.0,6.57
2023-04-27T05:00:00,2023-04-27T07:00:00,0.0,0.0,0.0,0.0,265.0,288.700012,49.0,6.57
2023-04-27T06:00:00,2023-04-27T08:00:00,0.0,0.0,0.0,0.0,265.0,290.700012,49.0,6.57
2023-04-27T07:00:00,2023-04-27T09:00:00,0.0,0.0,0.0,0.0,265.0,287.700012,49.0,6.57
2023-04-27T08:00:00,2023-04-27T10:00:00,0.0,0.0,0.0,0.0,265.0,288.700012,49.0,6.57
2023-04-27T09:00:00,2023-04-27T11:00:00,0.0,0.0,0.0,0.0,265.0,288.700012,49.0,6.57
2023-04-27T10:00:00,2023-04-27T12:00:00,0.0,0.0,0.0,0.0,265.0,288.100006,49.0,6.57
2023-04-27T11:00:00,2023-04-27T13:00:00,0.0,0.0,0.0,0.0,265.0,287.700012,49.0,6.57
2023-04-27T12:00:00,2023-04-27T14:00:00,0.0,0.0,0.0,0.0,265.0,287.700012,49.0,6.57
2023-04-27T13:00:00,2023-04-27T15:00:00,0.0,0.0,0.0,0.0,265.0,287.700012,49.0,6.57
2023-04-27T14:00:00,2023-04-27T16:00:00,0.0,0.0,0.0,0.0,265.0,275.899994,49.0,6.57
2023-04-27T15:00:00,2023-04-27T17:00:00,0.0,0.0,0.0,0.0,265.0,275.899994,49.0,6.57
2023-04-27T16:00:00,2023-04-27T18:00:00,0.0,0.0,0.0,0.0,265.0,275.899994,49.0,6.57
2023-04-27T17:00:00,2023-04-27T19:00:00,0.0,0.0,0.0,0.0,265.0,274.899994,49.0,6.57
2023-04-27T18:00:00,2023-04-27T20:00:00,0.0,0.0,0.0,0.0,265.0,274.899994,49.0,6.57
2023-04-27T19:00:00,2023-04-27T21:00:00,0.0,0.0,0.0,0.0,265.0,276.899994,49.0,6.57
2023-04-27T20:00:00,2023-04-27T22:00:00,0.0,0.0,0.0,0.0,265.0,278.899994,49.0,6.57
2023-04-27T21:00:00,2023-04-27T23:00:00,0.0,0.0,0.0,0.0,265.0,278.899994,49.0,6.57
2023-04-27T22:00:00,2023-04-28T00:00:00,0.0,0.0,0.0,0.0,265.0,269.200012,49.0,6.57
2023-04-27T23:00:00,2023-04-28T01:00:00,0.0,0.0,0.0,0.0,265.0,269.200012,49.0,6.57
2023-04-28T00:00:00,2023-04-28T02:00:00,0.0,0.0,0.0,0.0,265.0,269.200012,49.0,6.57
2023-04-28T01:00:00,2023-04-28T03:00:00,0.0,0.0,0.0,0.0,265.0,269.200012,49.0,6.57
2023-04-28T02:00:00,2023-04-28T04:00:00,0.0,0.0,0.0,0.0,265.0,300.200012,49.0,6.57
2023-04-28T03:00:00,2023-04-28T05:00:00,0.0,0.0,0.0,0.0,265.0,300.200012,49.0,6.57
2023-04-28T04:00:00,2023-04-28T06:00:00,0.0,0.0,0.0,0.0,265.0,290.700012,49.0,6.57
2023-04-28T05:00:00,2023-04-28T07:00:00,0.0,0.0,0.0,0.0,265.0,287.700012,49.0,6.57
2023-04-28T06:00:00,2023-04-28T08:00:00,0.0,0.0,0.0,0.0,265.0,295.700012,49.0,6.57
2023-04-28T07:00:00,2023-04-28T09:00:00,0.0,0.0,0.0,0.0,265.0,295.700012,49.0,6.57
2023-04-28T08:00:00,2023-04-28T10:00:00,0.0,0.0,0.0,0.0,265.0,294.700012,49.0,6.57
2023-04-28T09:00:00,2023-04-28T11:00:00,0.0,0.0,0.0,0.0,265.0,303.200012,49.0,6.57
2023-04-28T10:00:00,2023-04-28T12:00:00,0.0,0.0,0.0,0.0,265.0,303.600006,49.0,6.57
2023-04-28T11:00:00,2023-04-28T13:00:00,0.0,0.0,0.0,0.0,265.0,303.200012,49.0,6.57
2023-04-28T12:00:00,2023-04-28T14:00:00,0.0,0.0,0.0,0.0,265.0,303.200012,49.0,6.57
2023-04-28T13:00:00,2023-04-28T15:00:00,0.0,0.0,0.0,0.0,265.0,303.200012,49.0,6.57
2023-04-28T14:00:00,2023-04-28T16:00:00,0.0,0.0,0.0,0.0,265.0,303.200012,49.0,6.57
2023-04-28T15:00:00,2023-04-28T17:00:00,0.0,0.0,0.0,0.0,265.0,303.200012,49.0,6.57
2023-04-28T16:00:00,2023-04-28T18:00:00,0.0,0.0,0.0,0.0,265.0,268.700012,49.0,6.57
2023-04-28T17:00:00,2023-04-28T19:00:00,0.0,0.0,0.0,0.0,265.0,268.700012,49.0,6.57
2023-04-28T18:00:00,2023-04-28T20:00:00,0.0,0.0,0.0,0.0,265.0,270.700012,49.0,6.57
2023-04-28T19:00:00,2023-04-28T21:00:00,0.0,0.0,0.0,0.0,265.0,275.700012,49.0,6.57
2023-04-28T20:00:00,2023-04-28T22:00:00,0.0,0.0,0.0,0.0,265.0,275.700012,49.0,6.57
2023-04-28T21:00:00,2023-04-28T23:00:00,0.0,0.0,0.0,0.0,265.0,275.700012,49.0,6.57
2023-04-28T22:00:00,2023-04-29T00:00:00,0.0,0.0,0.0,0.0,265.0,305.600006,49.0,6.57
2023-04-28T23:00:00,2023-04-29T01:00:00,0.0,0.0,0.0,0.0,265.0,305.600006,49.0,6.57
2023-04-29T00:00:00,2023-04-29T02:00:00,0.0,0.0,0.0,0.0,265.0,305.600006,49.0,6.57
2023-04-29T01:00:00,2023-04-29T03:00:00,0.0,0.0,0.0,0.0,265.0,308.600006,49.0,6.57
2023-04-29T02:00:00,2023-04-29T04:00:00,0.0,0.0,0.0,0.0,265.0,274.200012,49.0,6.57
2023-04-29T03:00:00,2023-04-29T05:00:00,0.0,0.0,0.0,0.0,265.0,274.200012,49.0,6.57
2023-04-29T04:00:00,2023-04-29T06:00:00,0.0,0.0,0.0,0.0,265.0,273.200012,49.0,6.57
2023-04-29T05:00:00,2023-04-29T07:00:00,0.0,0.0,0.0,0.0,265.0,268.200012,49.0,6.57
2023-04-29T06:00:00,2023-04-29T08:00:00,0.0,0.0,0.0,0.0,265.0,268.200012,49.0,6.57
2023-04-29T07:00:00,2023-04-29T09:00:00,0.0,0.0,0.0,0.0,265.0,268.200012,49.0,6.57
2023-04-29T08:00:00,2023-04-29T10:00:00,0.0,0.0,0.0,0.0,265.0,269.200012,49.0,6.57
2023-04-29T09:00:00,2023-04-29T11:00:00,0.0,0.0,0.0,0.0,265.0,279.0,49.0,6.57
2023-04-29T10:00:00,2023-04-29T12:00:00,0.0,0.0,0.0,0.0,265.0,283.399994,49.0,6.57
2023-04-29T11:00:00,2023-04-29T13:00:00,0.0,0.0,0.0,0.0,265.0,283.0,49.0,6.57
2023-04-29T12:00:00,2023-04-29T14:00:00,0.0,0.0,0.0,0.0,265.0,281.0,49.0,6.57
2023-04-29T13:00:00,2023-04-29T15:00:00,0.0,0.0,0.0,0.0,265.0,281.0,49.0,6.57
2023-04-29T14:00:00,2023-04-29T16:00:00,0.0,0.0,0.0,0.0,265.0,283.0,49.0,6.57
2023-04-29T15:00:00,2023-04-29T17:00:00,0.0,0.0,0.0,0.0,265.0,283.0,49.0,6.57
2023-04-29T16:00:00,2023-04-29T18:00:00,0.0,0.0,0.0,0.0,265.0,285.0,49.0,6.57
2023-04-29T17:00:00,2023-04-29T19:00:00,0.0,0.0,0.0,0.0,265.0,285.0,49.0,6.57
2023-04-29T18:00:00,2023-04-29T20:00:00,0.0,0.0,0.0,0.0,265.0,285.0,49.0,6.57
2023-04-29T19:00:00,2023-04-29T21:00:00,0.0,0.0,0.0,0.0,265.0,287.0,49.0,6.57
2023-04-29T20:00:00,2023-04-29T22:00:00,0.0,0.0,0.0,0.0,265.0,287.0,49.0,6.57
2023-04-29T21:00:00,2023-04-29T23:00:00,0.0,0.0,0.0,0.0,265.0,287.0,49.0,6.57
2023-04-29T22:00:00,2023-04-30T00:00:00,0.0,0.0,0.0,0.0,265.0,298.700012,49.0,6.57
2023-04-29T23:00:00,2023-04-30T01:00:00,0.0,0.0,0.0,0.0,265.0,298.700012,49.0,6.57
2023-04-30T00:00:00,2023-04-30T02:00:00,0.0,0.0,0.0,0.0,265.0,298.700012,49.0,6.57
2023-04-30T01:00:00,2023-04-30T03:00:00,0.0,0.0,0.0,0.0,265.0,298.700012,49.0,6.57
2023-04-30T02:00:00,2023-04-30T04:00:00,0.0,0.0,0.0,0.0,265.0,298.700012,49.0,6.57
2023-04-30T03:00:00,2023-04-30T05:00:00,0.0,0.0,0.0,0.0,265.0,300.700012,49.0,6.57
2023-04-30T04:00:00,2023-04-30T06:00:00,0.0,0.0,0.0,0.0,265.0,298.700012,49.0,6.57
2023-04-30T05:00:00,2023-04-30T07:00:00,0.0,0.0,0.0,0.0,265.0,294.700012,49.0,6.57
2023-04-30T06:00:00,2023-04-30T08:00:00,0.0,0.0,0.0,0.0,265.0,294.700012,49.0,6.57
2023-04-30T07:00:00,2023-04-30T09:00:00,0.0,0.0,0.0,0.0,265.0,294.700012,49.0,6.57
2023-04-30T08:00:00,2023-04-30T10:00:00,0.0,0.0,0.0,0.0,265.0,295.700012,49.0,6.57
2023-04-30T09:00:00,2023-04-30T11:00:00,0.0,0.0,0.0,0.0,265.0,295.700012,49.0,6.57
2023-04-30T10:00:00,2023-04-30T12:00:00,0.0,0.0,0.0,0.0,265.0,296.100006,49.0,6.57
2023-04-30T11:00:00,2023-04-30T13:00:00,0.0,0.0,0.0,0.0,265.0,295.700012,49.0,6.57
2023-04-30T12:00:00,2023-04-30T14:00:00,0.0,0.0,0.0,0.0,265.0,293.700012,49.0,6.57
2023-04-30T13:00:00,2023-04-30T15:00:00,0.0,0.0,0.0,0.0,265.0,293.700012,49.0,6.57
2023-04-30T14:00:00,2023-04-30T16:00:00,0.0,0.0,0.0,0.0,265.0,285.700012,49.0,6.57
2023-04-30T15:00:00,2023-04-30T17:00:00,0.0,0.0,0.0,0.0,265.0,277.200012,49.0,6.57
2023-04-30T16:00:00,2023-04-30T18:00:00,0.0,0.0,0.0,0.0,265.0,311.399994,49.0,6.57
2023-04-30T17:00:00,2023-04-30T19:00:00,0.0,0.0,0.0,0.0,265.0,311.399994,49.0,6.57
2023-04-30T18:00:00,2023-04-30T20:00:00,0.0,0.0,0.0,0.0,265.0,277.399994,49.0,6.57
2023-04-30T19:00:00,2023-04-30T21:00:00,0.0,0.0,0.0,0.0,265.0,277.399994,49.0,6.57
2023-04-30T20:00:00,2023-04-30T22:00:00,0.0,0.0,0.0,0.0,265.0,277.399994,49.0,6.57
2023-04-30T21:00:00,2023-04-30T23:00:00,0.0,0.0,0.0,0.0,265.0,277.399994,49.0,6.57
2023-04-30T22:00:00,2023-05-01T00:00:00,0.0,0.0,0.0,0.0,288.0,293.700012,41.0,5.5
2023-04-30T23:00:00,2023-05-01T01:00:00,0.0,0.0,0.0,0.0,288.0,293.700012,41.0,5.5
2023-05-01T00:00:00,2023-05-01T02:00:00,0.0,0.0,0.0,0.0,288.0,293.700012,41.0,5.5
2023-05-01T01:00:00,2023-05-01T03:00:00,0.0,0.0,0.0,0.0,288.0,293.700012,41.0,5.5
2023-05-01T02:00:00,2023-05-01T04:00:00,0.0,0.0,0.0,0.0,288.0,293.700012,41.0,5.5
2023-05-01T03:00:00,2023-05-01T05:00:00,0.0,0.0,0.0,0.0,288.0,293.700012,41.0,5.5
2023-05-01T04:00:00,2023-05-01T06:00:00,0.0,0.0,0.0,0.0,288.0,293.700012,41.0,5.5
2023-05-01T05:00:00,2023-05-01T07:00:00,0.0,0.0,0.0,0.0,288.0,290.700012,41.0,5.5
2023-05-01T06:00:00,2023-05-01T08:00:00,0.0,0.0,0.0,0.0,288.0,290.700012,41.0,5.5
2023-05-01T07:00:00,2023-05-01T09:00:00,0.0,0.0,0.0,0.0,288.0,290.700012,41.0,5.5
2023-05-01T08:00:00,2023-05-01T10:00:00,0.0,0.0,0.0,0.0,288.0,288.700012,41.0,5.5
2023-05-01T09:00:00,2023-05-01T11:00:00,0.0,0.0,0.0,0.0,288.0,288.700012,41.0,5.5
2023-05-01T10:00:00,2023-05-01T12:00:00,0.0,0.0,0.0,0.0,288.0,292.0,44.0,5.9
2023-05-01T11:00:00,2023-05-01T13:00:00,0.0,0.0,0.0,0.0,288.0,288.700012,44.0,5.9
2023-05-01T12:00:00,2023-05-01T14:00:00,0.0,0.0,0.0,0.0,288.0,288.700012,44.0,5.9
2023-05-01T13:00:00,2023-05-01T15:00:00,0.0,0.0,0.0,0.0,288.0,288.700012,44.0,5.9
2023-05-01T14:00:00,2023-05-01T16:00:00,0.0,0.0,0.0,0.0,288.0,293.700012,42.0,5.63
2023-05-01T15:00:00,2023-05-01T17:00:00,0.0,0.0,0.0,0.0,288.0,293.700012,42.0,5.63
2023-05-01T16:00:00,2023-05-01T18:00:00,0.0,0.0,0.0,0.0,288.0,290.200012,44.0,5.9
2023-05-01T17:00:00,2023-05-01T19:00:00,0.0,0.0,0.0,0.0,288.0,326.399994,49.0,6.57
2023-05-01T18:00:00,2023-05-01T20:00:00,0.0,0.0,0.0,0.0,288.0,330.399994,49.0,6.57
2023-05-01T19:00:00,2023-05-01T21:00:00,0.0,0.0,0.0,0.0,288.0,330.399994,49.0,6.57
2023-05-01T20:00:00,2023-05-01T22:00:00,0.0,0.0,0.0,0.0,288.0,330.399994,49.0,6.57
2023-05-01T21:00:00,2023-05-01T23:00:00,0.0,0.0,0.0,0.0,288.0,330.399994,49.0,6.57
2023-05-01T22:00:00,2023-05-02T00:00:00,0.0,0.0,0.0,0.0,288.0,307.700012,49.0,6.57
2023-05-01T23:00:00,2023-05-02T01:00:00,0.0,0.0,0.0,0.0,288.0,310.700012,49.0,6.57
2023-05-02T00:00:00,2023-05-02T02:00:00,0.0,0.0,0.0,0.0,288.0,310.700012,49.0,6.57
2023-05-02T01:00:00,2023-05-02T03:00:00,0.0,0.0,0.0,0.0,288.0,310.700012,49.0,6.57
2023-05-02T02:00:00,2023-05-02T04:00:00,0.0,0.0,0.0,0.0,288.0,310.700012,49.0,6.57
2023-05-02T03:00:00,2023-05-02T05:00:00,0.0,0.0,0.0,0.0,288.0,310.700012,49.0,6.57
2023-05-02T04:00:00,2023-05-02T06:00:00,0.0,0.0,0.0,0.0,288.0,296.899994,49.0,6.57
2023-05-02T05:00:00,2023-05-02T07:00:00,0.0,0.0,0.0,0.0,288.0,334.899994,49.0,6.57
2023-05-02T06:00:00,2023-05-02T08:00:00,0.0,0.0,0.0,0.0,288.0,323.899994,49.0,6.57
2023-05-02T07:00:00,2023-05-02T09:00:00,0.0,0.0,0.0,0.0,288.0,323.899994,49.0,6.57
2023-05-02T08:00:00,2023-05-02T10:00:00,0.0,0.0,0.0,0.0,288.0,326.899994,49.0,6.57
2023-05-02T09:00:00,2023-05-02T11:00:00,0.0,0.0,0.0,0.0,288.0,291.700012,49.0,6.57
2023-05-02T10:00:00,2023-05-02T12:00:00,0.0,0.0,0.0,0.0,288.0,303.0,49.0,6.57
2023-05-02T11:00:00,2023-05-02T13:00:00,0.0,0.0,0.0,0.0,288.0,299.700012,49.0,6.57
2023-05-02T12:00:00,2023-05-02T14:00:00,0.0,0.0,0.0,0.0,288.0,299.700012,49.0,6.57
2023-05-02T13:00:00,2023-05-02T15:00:00,0.0,0.0,0.0,0.0,288.0,299.700012,49.0,6.57
2023-05-02T14:00:00,2023-05-02T16:00:00,0.0,0.0,0.0,0.0,288.0,299.700012,49.0,6.57
2023-05-02T15:00:00,2023-05-02T17:00:00,0.0,0.0,0.0,0.0,288.0,299.700012,49.0,6.57
2023-05-02T16:00:00,2023-05-02T18:00:00,0.0,0.0,0.0,0.0,288.0,325.399994,49.0,6.57
2023-05-02T17:00:00,2023-05-02T19:00:00,0.0,0.0,0.0,0.0,288.0,324.700012,49.0,6.57
2023-05-02T18:00:00,2023-05-02T20:00:00,0.0,0.0,0.0,0.0,288.0,330.700012,49.0,6.57
2023-05-02T19:00:00,2023-05-02T21:00:00,0.0,0.0,0.0,0.0,288.0,294.5,49.0,6.57
2023-05-02T20:00:00,2023-05-02T22:00:00,0.0,0.0,0.0,0.0,288.0,297.200012,49.0,6.57
2023-05-02T21:00:00,2023-05-02T23:00:00,0.0,0.0,0.0,0.0,288.0,298.200012,49.0,6.57
2023-05-02T22:00:00,2023-05-03T00:00:00,0.0,0.0,0.0,0.0,288.0,310.700012,49.0,6.57
2023-05-02T23:00:00,2023-05-03T01:00:00,0.0,0.0,0.0,0.0,288.0,310.700012,49.0,6.57
2023-05-03T00:00:00,2023-05-03T02:00:00,0.0,0.0,0.0,0.0,288.0,310.700012,49.0,6.57
2023-05-03T01:00:00,2023-05-03T03:00:00,0.0,0.0,0.0,0.0,288.0,310.700012,49.0,6.57
2023-05-03T02:00:00,2023-05-03T04:00:00,0.0,0.0,0.0,0.0,288.0,299.700012,49.0,6.57
2023-05-03T03:00:00,2023-05-03T05:00:00,0.0,0.0,0.0,0.0,288.0,299.700012,49.0,6.57
2023-05-03T04:00:00,2023-05-03T06:00:00,0.0,0.0,0.0,0.0,288.0,298.700012,49.0,6.57
2023-05-03T05:00:00,2023-05-03T07:00:00,0.0,0.0,0.0,0.0,288.0,324.899994,49.0,6.57
2023-05-03T06:00:00,2023-05-03T08:00:00,0.0,0.0,0.0,0.0,288.0,335.899994,49.0,6.57
2023-05-03T07:00:00,2023-05-03T09:00:00,0.0,0.0,0.0,0.0,288.0,300.700012,49.0,6.57
2023-05-03T08:00:00,2023-05-03T10:00:00,0.0,0.0,0.0,0.0,288.0,304.700012,49.0,6.57
2023-05-03T09:00:00,2023-05-03T11:00:00,0.0,0.0,0.0,0.0,288.0,301.700012,49.0,6.57
2023-05-03T10:00:00,2023-05-03T12:00:00,0.0,0.0,0.0,0.0,288.0,302.0,49.0,6.57
2023-05-03T11:00:00,2023-05-03T13:00:00,0.0,0.0,0.0,0.0,288.0,301.700012,49.0,6.57
2023-05-03T12:00:00,2023-05-03T14:00:00,0.0,0.0,0.0,0.0,288.0,301.700012,49.0,6.57
2023-05-03T13:00:00,2023-05-03T15:00:00,0.0,0.0,0.0,0.0,288.0,307.700012,49.0,6.57
2023-05-03T14:00:00,2023-05-03T16:00:00,0.0,0.0,0.0,0.0,288.0,307.700012,49.0,6.57
2023-05-03T15:00:00,2023-05-03T17:00:00,0.0,0.0,0.0,0.0,288.0,307.700012,49.0,6.57
2023-05-03T16:00:00,2023-05-03T18:00:00,0.0,0.0,0.0,0.0,288.0,298.600006,49.0,6.57
2023-05-03T17:00:00,2023-05-03T19:00:00,0.0,0.0,0.0,0.0,288.0,327.100006,49.0,6.57
2023-05-03T18:00:00,2023-05-03T20:00:00,0.0,0.0,0.0,0.0,288.0,327.100006,49.0,6.57
2023-05-03T19:00:00,2023-05-03T21:00:00,0.0,0.0,0.0,0.0,288.0,327.100006,49.0,6.57
2023-05-03T20:00:00,2023-05-03T22:00:00,0.0,0.0,0.0,0.0,288.0,289.799988,49.0,6.57
2023-05-03T21:00:00,2023-05-03T23:00:00,0.0,0.0,0.0,0.0,288.0,301.600006,49.0,6.57
2023-05-03T22:00:00,2023-05-04T00:00:00,0.0,0.0,0.0,0.0,288.0,305.100006,49.0,6.58
2023-05-03T23:00:00,2023-05-04T01:00:00,0.0,0.0,0.0,0.0,288.0,305.100006,49.0,6.58
2023-05-04T00:00:00,2023-05-04T02:00:00,0.0,0.0,0.0,0.0,288.0,305.100006,49.0,6.58
2023-05-04T01:00:00,2023-05-04T03:00:00,0.0,0.0,0.0,0.0,288.0,305.100006,49.0,6.58
2023-05-04T02:00:00,2023-05-04T04:00:00,0.0,0.0,0.0,0.0,288.0,316.100006,49.0,6.58
2023-05-04T03:00:00,2023-05-04T05:00:00,0.0,0.0,0.0,0.0,288.0,304.299988,49.0,6.58
2023-05-04T04:00:00,2023-05-04T06:00:00,0.0,0.0,0.0,0.0,288.0,292.5,49.0,6.58
2023-05-04T05:00:00,2023-05-04T07:00:00,0.0,0.0,0.0,0.0,288.0,288.5,49.0,6.58
2023-05-04T06:00:00,2023-05-04T08:00:00,0.0,0.0,0.0,0.0,288.0,288.5,49.0,6.58
2023-05-04T07:00:00,2023-05-04T09:00:00,0.0,0.0,0.0,0.0,288.0,293.600006,49.0,6.58
2023-05-04T08:00:00,2023-05-04T10:00:00,0.0,0.0,0.0,0.0,288.0,296.299988,49.0,6.58
2023-05-04T09:00:00,2023-05-04T11:00:00,0.0,0.0,0.0,0.0,288.0,298.299988,49.0,6.58
2023-05-04T10:00:00,2023-05-04T12:00:00,0.0,0.0,0.0,0.0,288.0,310.399994,49.0,6.58
2023-05-04T11:00:00,2023-05-04T13:00:00,0.0,0.0,0.0,0.0,288.0,310.100006,49.0,6.58
2023-05-04T12:00:00,2023-05-04T14:00:00,0.0,0.0,0.0,0.0,288.0,310.100006,49.0,6.58
2023-05-04T13:00:00,2023-05-04T15:00:00,0.0,0.0,0.0,0.0,288.0,308.100006,49.0,6.58
2023-05-04T14:00:00,2023-05-04T16:00:00,0.0,0.0,0.0,0.0,288.0,308.100006,49.0,6.58
2023-05-04T15:00:00,2023-05-04T17:00:00,0.0,0.0,0.0,0.0,288.0,293.299988,49.0,6.58
2023-05-04T16:00:00,2023-05-04T18:00:00,0.0,0.0,0.0,0.0,288.0,292.600006,49.0,6.58
2023-05-04T17:00:00,2023-05-04T19:00:00,0.0,0.0,0.0,0.0,288.0,289.600006,49.0,6.58
2023-05-04T18:00:00,2023-05-04T20:00:00,0.0,0.0,0.0,0.0,288.0,325.600006,49.0,6.58
2023-05-04T19:00:00,2023-05-04T21:00:00,0.0,0.0,0.0,0.0,288.0,334.299988,49.0,6.58
2023-05-04T20:00:00,2023-05-04T22:00:00,0.0,0.0,0.0,0.0,288.0,302.100006,49.0,6.58
2023-05-04T21:00:00,2023-05-04T23:00:00,0.0,0.0,0.0,0.0,288.0,302.100006,49.0,6.58
2023-05-04T22:00:00,2023-05-05T00:00:00,0.0,0.0,0.0,0.0,288.0,314.100006,49.0,6.58
2023-05-04T23:00:00,2023-05-05T01:00:00,0.0,0.0,0.0,0.0,288.0,314.100006,49.0,6.58
2023-05-05T00:00:00,2023-05-05T02:00:00,0.0,0.0,0.0,0.0,288.0,314.100006,49.0,6.58
2023-05-05T01:00:00,2023-05-05T03:00:00,0.0,0.0,0.0,0.0,288.0,314.100006,49.0,6.58
2023-05-05T02:00:00,2023-05-05T04:00:00,0.0,0.0,0.0,0.0,288.0,314.100006,49.0,6.58
2023-05-05T03:00:00,2023-05-05T05:00:00,0.0,0.0,0.0,0.0,288.0,314.100006,49.0,6.58
2023-05-05T04:00:00,2023-05-05T06:00:00,0.0,0.0,0.0,0.0,288.0,313.100006,49.0,6.58
2023-05-05T05:00:00,2023-05-05T07:00:00,0.0,0.0,0.0,0.0,288.0,310.100006,49.0,6.58
2023-05-05T06:00:00,2023-05-05T08:00:00,0.0,0.0,0.0,0.0,288.0,310.100006,49.0,6.58
2023-05-05T07:00:00,2023-05-05T09:00:00,0.0,0.0,0.0,0.0,288.0,311.100006,49.0,6.58
2023-05-05T08:00:00,2023-05-05T10:00:00,0.0,0.0,0.0,0.0,288.0,312.100006,49.0,6.58
2023-05-05T09:00:00,2023-05-05T11:00:00,0.0,0.0,0.0,0.0,288.0,312.100006,49.0,6.58
2023-05-05T10:00:00,2023-05-05T12:00:00,0.0,0.0,0.0,0.0,288.0,312.399994,49.0,6.58
2023-05-05T11:00:00,2023-05-05T13:00:00,0.0,0.0,0.0,0.0,288.0,309.100006,49.0,6.58
2023-05-05T12:00:00,2023-05-05T14:00:00,0.0,0.0,0.0,0.0,288.0,309.100006,49.0,6.58
2023-05-05T13:00:00,2023-05-05T15:00:00,0.0,0.0,0.0,0.0,288.0,312.100006,49.0,6.58
2023-05-05T14:00:00,2023-05-05T16:00:00,0.0,0.0,0.0,0.0,288.0,301.100006,49.0,6.58
2023-05-05T15:00:00,2023-05-05T17:00:00,0.0,0.0,0.0,0.0,288.0,289.299988,49.0,6.58
2023-05-05T16:00:00,2023-05-05T18:00:00,0.0,0.0,0.0,0.0,288.0,289.299988,49.0,6.58
2023-05-05T17:00:00,2023-05-05T19:00:00,0.0,0.0,0.0,0.0,288.0,291.299988,49.0,6.58
2023-05-05T18:00:00,2023-05-05T20:00:00,0.0,0.0,0.0,0.0,288.0,302.299988,49.0,6.58
2023-05-05T19:00:00,2023-05-05T21:00:00,0.0,0.0,0.0,0.0,288.0,314.100006,49.0,6.58
2023-05-05T20:00:00,2023-05-05T22:00:00,0.0,0.0,0.0,0.0,288.0,314.100006,49.0,6.58
2023-05-05T21:00:00,2023-05-05T23:00:00,0.0,0.0,0.0,0.0,288.0,314.100006,49.0,6.58
2023-05-05T22:00:00,2023-05-06T00:00:00,0.0,0.0,0.0,0.0,288.0,335.700012,49.0,6.58
2023-05-05T23:00:00,2023-05-06T01:00:00,0.0,0.0,0.0,0.0,288.0,335.700012,49.0,6.58
2023-05-06T00:00:00,2023-05-06T02:00:00,0.0,0.0,0.0,0.0,288.0,335.700012,49.0,6.58
2023-05-06T01:00:00,2023-05-06T03:00:00,0.0,0.0,0.0,0.0,288.0,335.700012,49.0,6.58
2023-05-06T02:00:00,2023-05-06T04:00:00,0.0,0.0,0.0,0.0,288.0,290.700012,49.0,6.58
2023-05-06T03:00:00,2023-05-06T05:00:00,0.0,0.0,0.0,0.0,288.0,335.700012,49.0,6.58
2023-05-06T04:00:00,2023-05-06T06:00:00,0.0,0.0,0.0,0.0,288.0,335.700012,49.0,6.58
2023-05-06T05:00:00,2023-05-06T07:00:00,0.0,0.0,0.0,0.0,288.0,332.700012,49.0,6.58
2023-05-06T06:00:00,2023-05-06T08:00:00,0.0,0.0,0.0,0.0,288.0,332.700012,49.0,6.58
2023-05-06T07:00:00,2023-05-06T09:00:00,0.0,0.0,0.0,0.0,288.0,332.700012,49.0,6.58
2023-05-06T08:00:00,2023-05-06T10:00:00,0.0,0.0,0.0,0.0,288.0,333.700012,49.0,6.58
2023-05-06T09:00:00,2023-05-06T11:00:00,0.0,0.0,0.0,0.0,288.0,294.5,49.0,6.58
2023-05-06T10:00:00,2023-05-06T12:00:00,0.0,0.0,0.0,0.0,288.0,330.799988,49.0,6.58
2023-05-06T11:00:00,2023-05-06T13:00:00,0.0,0.0,0.0,0.0,288.0,330.5,49.0,6.58
2023-05-06T12:00:00,2023-05-06T14:00:00,0.0,0.0,0.0,0.0,288.0,330.5,49.0,6.58
2023-05-06T13:00:00,2023-05-06T15:00:00,0.0,0.0,0.0,0.0,288.0,330.5,49.0,6.58
2023-05-06T14:00:00,2023-05-06T16:00:00,0.0,0.0,0.0,0.0,288.0,294.5,49.0,6.58
2023-05-06T15:00:00,2023-05-06T17:00:00,0.0,0.0,0.0,0.0,288.0,329.700012,49.0,6.58
2023-05-06T16:00:00,2023-05-06T18:00:00,0.0,0.0,0.0,0.0,288.0,329.700012,49.0,6.58
2023-05-06T17:00:00,2023-05-06T19:00:00,0.0,0.0,0.0,0.0,288.0,335.700012,49.0,6.58
2023-05-06T18:00:00,2023-05-06T20:00:00,0.0,0.0,0.0,0.0,288.0,335.700012,49.0,6.58
2023-05-06T19:00:00,2023-05-06T21:00:00,0.0,0.0,0.0,0.0,288.0,335.700012,49.0,6.58
2023-05-06T20:00:00,2023-05-06T22:00:00,0.0,0.0,0.0,0.0,288.0,335.700012,49.0,6.58
