"Imbalance settlement period (CET/CEST)","+ Imbalance Price [EUR/MWh] - IPA|DK2","+ Scarcity [EUR/MWh] - IPA|DK2","+ Incentive [EUR/MWh] - IPA|DK2","+ Financial Neutrality [EUR/MWh] - IPA|DK2","- Imbalance Price [EUR/MWh] - IPA|DK2","- Scarcity [EUR/MWh] - IPA|DK2","- Incentive [EUR/MWh] - IPA|DK2","- Financial Neutrality [EUR/MWh] - IPA|DK2","Currency","Status","Total Imbalance [MWh] - IPA|DK2","Difference","Situation","Status"
"24.05.2024 09:00 - 24.05.2024 10:00","106.10","","","","106.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.05.2024 10:00 - 24.05.2024 11:00","23.00","","","","23.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.05.2024 11:00 - 24.05.2024 12:00","23.45","","","","23.45","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.05.2024 12:00 - 24.05.2024 13:00","187.63","","","","187.63","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.05.2024 13:00 - 24.05.2024 14:00","51.29","","","","51.29","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.05.2024 14:00 - 24.05.2024 15:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","EUR","N/A","n/e","n/e","n/e","n/e"
"24.05.2024 15:00 - 24.05.2024 16:00","21.99","","","","21.99","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.05.2024 16:00 - 24.05.2024 17:00","20.10","","","","20.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.05.2024 17:00 - 24.05.2024 18:00","98.79","","","","98.79","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.05.2024 18:00 - 24.05.2024 19:00","111.77","","","","111.77","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.05.2024 19:00 - 24.05.2024 20:00","129.99","","","","129.99","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.05.2024 20:00 - 24.05.2024 21:00","125.00","","","","125.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.05.2024 21:00 - 24.05.2024 22:00","115.84","","","","115.84","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.05.2024 22:00 - 24.05.2024 23:00","109.67","","","","109.67","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"24.05.2024 23:00 - 25.05.2024 00:00","99.84","","","","99.84","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 00:00 - 25.05.2024 01:00","94.88","","","","94.88","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 01:00 - 25.05.2024 02:00","91.83","","","","91.83","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 02:00 - 25.05.2024 03:00","90.43","","","","90.43","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 03:00 - 25.05.2024 04:00","89.16","","","","89.16","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 04:00 - 25.05.2024 05:00","89.03","","","","89.03","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 05:00 - 25.05.2024 06:00","30.16","","","","30.16","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 06:00 - 25.05.2024 07:00","90.68","","","","90.68","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 07:00 - 25.05.2024 08:00","86.23","","","","86.23","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 08:00 - 25.05.2024 09:00","234.56","","","","234.56","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 09:00 - 25.05.2024 10:00","234.56","","","","234.56","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 10:00 - 25.05.2024 11:00","54.23","","","","54.23","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 11:00 - 25.05.2024 12:00","23.00","","","","23.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 12:00 - 25.05.2024 13:00","3.24","","","","3.24","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 13:00 - 25.05.2024 14:00","11.67","","","","11.67","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 14:00 - 25.05.2024 15:00","11.67","","","","11.67","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 15:00 - 25.05.2024 16:00","1.05","","","","1.05","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 16:00 - 25.05.2024 17:00","32.00","","","","32.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 17:00 - 25.05.2024 18:00","268.06","","","","268.06","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 18:00 - 25.05.2024 19:00","96.23","","","","96.23","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 19:00 - 25.05.2024 20:00","115.77","","","","115.77","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 20:00 - 25.05.2024 21:00","131.92","","","","131.92","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 21:00 - 25.05.2024 22:00","13.54","","","","13.54","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 22:00 - 25.05.2024 23:00","14.47","","","","14.47","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"25.05.2024 23:00 - 26.05.2024 00:00","104.54","","","","104.54","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 00:00 - 26.05.2024 01:00","107.36","","","","107.36","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 01:00 - 26.05.2024 02:00","98.30","","","","98.30","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 02:00 - 26.05.2024 03:00","19.64","","","","19.64","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 03:00 - 26.05.2024 04:00","14.47","","","","14.47","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 04:00 - 26.05.2024 05:00","201.05","","","","201.05","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 05:00 - 26.05.2024 06:00","13.76","","","","13.76","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 06:00 - 26.05.2024 07:00","15.99","","","","15.99","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 07:00 - 26.05.2024 08:00","4.02","","","","4.02","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 08:00 - 26.05.2024 09:00","0.00","","","","0.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 09:00 - 26.05.2024 10:00","-6.50","","","","-6.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 10:00 - 26.05.2024 11:00","-13.40","","","","-13.40","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 11:00 - 26.05.2024 12:00","-13.40","","","","-13.40","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 12:00 - 26.05.2024 13:00","3.00","","","","3.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 13:00 - 26.05.2024 14:00","1.00","","","","1.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 14:00 - 26.05.2024 15:00","-6.00","","","","-6.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 15:00 - 26.05.2024 16:00","-4.00","","","","-4.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 16:00 - 26.05.2024 17:00","4.00","","","","4.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 17:00 - 26.05.2024 18:00","12.00","","","","12.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 18:00 - 26.05.2024 19:00","93.26","","","","93.26","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 19:00 - 26.05.2024 20:00","45.50","","","","45.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 20:00 - 26.05.2024 21:00","45.50","","","","45.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 21:00 - 26.05.2024 22:00","121.10","","","","121.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 22:00 - 26.05.2024 23:00","15.00","","","","15.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"26.05.2024 23:00 - 27.05.2024 00:00","0.00","","","","0.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 00:00 - 27.05.2024 01:00","-10.00","","","","-10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 01:00 - 27.05.2024 02:00","-6.70","","","","-6.70","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 02:00 - 27.05.2024 03:00","0.13","","","","0.13","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 03:00 - 27.05.2024 04:00","0.13","","","","0.13","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 04:00 - 27.05.2024 05:00","11.66","","","","11.66","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 05:00 - 27.05.2024 06:00","20.50","","","","20.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 06:00 - 27.05.2024 07:00","108.70","","","","108.70","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 07:00 - 27.05.2024 08:00","132.99","","","","132.99","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 08:00 - 27.05.2024 09:00","124.55","","","","124.55","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 09:00 - 27.05.2024 10:00","26.50","","","","26.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 10:00 - 27.05.2024 11:00","26.50","","","","26.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 11:00 - 27.05.2024 12:00","86.26","","","","86.26","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 12:00 - 27.05.2024 13:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 13:00 - 27.05.2024 14:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 14:00 - 27.05.2024 15:00","11.00","","","","11.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 15:00 - 27.05.2024 16:00","29.84","","","","29.84","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 16:00 - 27.05.2024 17:00","84.66","","","","84.66","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 17:00 - 27.05.2024 18:00","111.04","","","","111.04","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 18:00 - 27.05.2024 19:00","131.40","","","","131.40","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 19:00 - 27.05.2024 20:00","186.68","","","","186.68","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 20:00 - 27.05.2024 21:00","221.46","","","","221.46","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 21:00 - 27.05.2024 22:00","169.86","","","","169.86","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 22:00 - 27.05.2024 23:00","33.04","","","","33.04","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.05.2024 23:00 - 28.05.2024 00:00","20.10","","","","20.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 00:00 - 28.05.2024 01:00","97.78","","","","97.78","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 01:00 - 28.05.2024 02:00","90.50","","","","90.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 02:00 - 28.05.2024 03:00","23.45","","","","23.45","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 03:00 - 28.05.2024 04:00","120.81","","","","120.81","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 04:00 - 28.05.2024 05:00","83.96","","","","83.96","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 05:00 - 28.05.2024 06:00","30.16","","","","30.16","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 06:00 - 28.05.2024 07:00","110.34","","","","110.34","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 07:00 - 28.05.2024 08:00","120.10","","","","120.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 08:00 - 28.05.2024 09:00","102.23","","","","102.23","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 09:00 - 28.05.2024 10:00","85.43","","","","85.43","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 10:00 - 28.05.2024 11:00","46.00","","","","46.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 11:00 - 28.05.2024 12:00","46.00","","","","46.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 12:00 - 28.05.2024 13:00","61.10","","","","61.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 13:00 - 28.05.2024 14:00","55.25","","","","55.25","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 14:00 - 28.05.2024 15:00","50.00","","","","50.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 15:00 - 28.05.2024 16:00","213.36","","","","213.36","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 16:00 - 28.05.2024 17:00","72.52","","","","72.52","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 17:00 - 28.05.2024 18:00","21.08","","","","21.08","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 18:00 - 28.05.2024 19:00","102.28","","","","102.28","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 19:00 - 28.05.2024 20:00","130.05","","","","130.05","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 20:00 - 28.05.2024 21:00","144.31","","","","144.31","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 21:00 - 28.05.2024 22:00","124.00","","","","124.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 22:00 - 28.05.2024 23:00","100.09","","","","100.09","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.05.2024 23:00 - 29.05.2024 00:00","48.50","","","","48.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 00:00 - 29.05.2024 01:00","36.50","","","","36.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 01:00 - 29.05.2024 02:00","19.00","","","","19.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 02:00 - 29.05.2024 03:00","18.50","","","","18.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 03:00 - 29.05.2024 04:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 04:00 - 29.05.2024 05:00","5.50","","","","5.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 05:00 - 29.05.2024 06:00","8.50","","","","8.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 06:00 - 29.05.2024 07:00","13.00","","","","13.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 07:00 - 29.05.2024 08:00","40.00","","","","40.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 08:00 - 29.05.2024 09:00","30.00","","","","30.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 09:00 - 29.05.2024 10:00","30.00","","","","30.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 10:00 - 29.05.2024 11:00","17.00","","","","17.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 11:00 - 29.05.2024 12:00","11.00","","","","11.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 12:00 - 29.05.2024 13:00","0.00","","","","0.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 13:00 - 29.05.2024 14:00","-2.00","","","","-2.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 14:00 - 29.05.2024 15:00","-1.34","","","","-1.34","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 15:00 - 29.05.2024 16:00","0.00","","","","0.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 16:00 - 29.05.2024 17:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 17:00 - 29.05.2024 18:00","23.00","","","","23.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 18:00 - 29.05.2024 19:00","94.66","","","","94.66","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 19:00 - 29.05.2024 20:00","111.44","","","","111.44","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 20:00 - 29.05.2024 21:00","140.50","","","","140.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 21:00 - 29.05.2024 22:00","143.26","","","","143.26","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 22:00 - 29.05.2024 23:00","120.39","","","","120.39","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.05.2024 23:00 - 30.05.2024 00:00","95.53","","","","95.53","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 00:00 - 30.05.2024 01:00","100.43","","","","100.43","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 01:00 - 30.05.2024 02:00","96.20","","","","96.20","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 02:00 - 30.05.2024 03:00","201.04","","","","201.04","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 03:00 - 30.05.2024 04:00","93.63","","","","93.63","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 04:00 - 30.05.2024 05:00","94.56","","","","94.56","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 05:00 - 30.05.2024 06:00","100.79","","","","100.79","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 06:00 - 30.05.2024 07:00","103.37","","","","103.37","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 07:00 - 30.05.2024 08:00","106.67","","","","106.67","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 08:00 - 30.05.2024 09:00","40.00","","","","40.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 09:00 - 30.05.2024 10:00","40.00","","","","40.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 10:00 - 30.05.2024 11:00","43.00","","","","43.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 11:00 - 30.05.2024 12:00","45.00","","","","45.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 12:00 - 30.05.2024 13:00","70.92","","","","70.92","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 13:00 - 30.05.2024 14:00","36.04","","","","36.04","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 14:00 - 30.05.2024 15:00","31.00","","","","31.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 15:00 - 30.05.2024 16:00","31.00","","","","31.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 16:00 - 30.05.2024 17:00","31.00","","","","31.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 17:00 - 30.05.2024 18:00","31.50","","","","31.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 18:00 - 30.05.2024 19:00","214.45","","","","214.45","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 19:00 - 30.05.2024 20:00","31.50","","","","31.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 20:00 - 30.05.2024 21:00","670.18","","","","670.18","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 21:00 - 30.05.2024 22:00","335.08","","","","335.08","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 22:00 - 30.05.2024 23:00","29.50","","","","29.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.05.2024 23:00 - 31.05.2024 00:00","7.00","","","","7.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 00:00 - 31.05.2024 01:00","7.00","","","","7.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 01:00 - 31.05.2024 02:00","78.77","","","","78.77","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 02:00 - 31.05.2024 03:00","66.52","","","","66.52","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 03:00 - 31.05.2024 04:00","670.42","","","","670.42","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 04:00 - 31.05.2024 05:00","62.01","","","","62.01","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 05:00 - 31.05.2024 06:00","63.75","","","","63.75","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 06:00 - 31.05.2024 07:00","88.96","","","","88.96","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 07:00 - 31.05.2024 08:00","106.49","","","","106.49","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 08:00 - 31.05.2024 09:00","268.03","","","","268.03","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 09:00 - 31.05.2024 10:00","99.90","","","","99.90","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 10:00 - 31.05.2024 11:00","89.76","","","","89.76","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 11:00 - 31.05.2024 12:00","80.05","","","","80.05","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 12:00 - 31.05.2024 13:00","73.11","","","","73.11","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 13:00 - 31.05.2024 14:00","66.85","","","","66.85","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 14:00 - 31.05.2024 15:00","63.73","","","","63.73","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 15:00 - 31.05.2024 16:00","65.33","","","","65.33","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 16:00 - 31.05.2024 17:00","73.27","","","","73.27","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 17:00 - 31.05.2024 18:00","84.10","","","","84.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 18:00 - 31.05.2024 19:00","94.46","","","","94.46","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 19:00 - 31.05.2024 20:00","107.94","","","","107.94","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 20:00 - 31.05.2024 21:00","115.00","","","","115.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 21:00 - 31.05.2024 22:00","107.91","","","","107.91","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 22:00 - 31.05.2024 23:00","99.29","","","","99.29","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"31.05.2024 23:00 - 01.06.2024 00:00","84.18","","","","84.18","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.06.2024 00:00 - 01.06.2024 01:00","88.58","","","","88.58","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
